日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,31.68,32.48,32.58,31.51,194633,626519424.0,3.39,2.78,0.88,0.95
2020-01-03,32.59,32.16,32.88,31.92,171639,554458048.0,2.96,-0.99,-0.32,0.84
2020-01-06,31.93,31.81,32.48,31.59,153462,491597792.0,2.77,-1.09,-0.35,0.75
2020-01-07,31.84,32.21,32.31,31.66,124469,399026368.0,2.04,1.26,0.4,0.61
2020-01-08,31.91,31.89,32.13,31.6,117442,373635984.0,1.65,-0.99,-0.32,0.57
2020-01-09,32.2,32.31,32.66,32.06,134087,433995968.0,1.88,1.32,0.42,0.66
2020-01-10,32.29,32.28,32.75,31.9,101313,327356240.0,2.63,-0.09,-0.03,0.5
2020-01-13,31.73,33.92,34.11,31.73,291768,976867376.0,7.37,5.08,1.64,1.43
2020-01-14,34.0,34.17,34.37,33.7,172885,588508960.0,1.98,0.74,0.25,0.85
2020-01-15,33.97,33.7,34.06,33.1,120274,403778288.0,2.81,-1.38,-0.47,0.59
2020-01-16,33.74,33.76,34.36,33.57,128569,435737024.0,2.34,0.18,0.06,0.63
2020-01-17,33.76,34.47,34.78,33.76,184792,636070192.0,3.02,2.1,0.71,0.9
2020-01-20,34.47,34.85,35.2,33.8,159847,552540304.0,4.06,1.1,0.38,0.78
2020-01-21,34.5,34.0,34.75,33.88,120081,410992624.0,2.5,-2.44,-0.85,0.59
2020-01-22,33.89,34.66,35.0,33.35,158130,540940672.0,4.85,1.94,0.66,0.77
2020-01-23,34.21,33.06,34.55,32.0,174846,585560240.0,7.36,-4.62,-1.6,0.86
2020-02-03,29.75,29.75,30.21,29.75,150067,447038272.0,1.39,-10.01,-3.31,0.73
2020-02-04,28.74,30.81,31.25,28.74,199828,606663328.0,8.44,3.56,1.06,0.98
2020-02-05,30.79,31.35,32.0,30.79,182995,575186960.0,3.93,1.75,0.54,0.9
2020-02-06,31.59,34.06,34.49,31.3,272684,906927552.0,10.18,8.64,2.71,1.33
2020-02-07,34.55,36.7,37.3,34.5,361536,1295896448.0,8.22,7.75,2.64,1.77
2020-02-10,36.7,37.72,38.83,36.25,328838,1231044064.0,7.03,2.78,1.02,1.61
2020-02-11,37.34,36.99,37.42,35.96,267216,981600064.0,3.87,-1.94,-0.73,1.31
2020-02-12,36.65,39.89,40.02,36.23,391130,1505162384.0,10.25,7.84,2.9,1.91
2020-02-13,39.89,40.82,43.0,39.33,413457,1691586976.0,9.2,2.33,0.93,2.02
2020-02-14,40.7,42.0,43.88,40.5,337810,1430537920.0,8.28,2.89,1.18,1.65
2020-02-17,44.0,42.92,44.0,42.52,293517,1270039424.0,3.52,2.19,0.92,1.44
2020-02-18,42.5,43.68,45.11,42.4,282086,1236040464.0,6.31,1.77,0.76,1.38
2020-02-19,43.24,43.0,44.23,42.64,243072,1058250576.0,3.64,-1.56,-0.68,1.19
2020-02-20,43.0,42.9,43.77,41.2,339919,1445549520.0,5.98,-0.23,-0.1,1.66
2020-02-21,42.9,43.72,44.52,42.66,293867,1290279056.0,4.34,1.91,0.82,1.44
2020-02-24,43.67,46.15,46.21,43.4,319519,1447830544.0,6.43,5.56,2.43,1.56
2020-02-25,45.0,49.51,50.2,43.38,406979,1911043280.0,14.78,7.28,3.36,1.99
2020-02-26,50.1,49.48,51.89,47.77,483094,2399092304.0,8.32,-0.06,-0.03,2.36
2020-02-27,50.43,50.47,52.2,46.82,438152,2167842416.0,10.87,2.0,0.99,2.14
2020-02-28,47.02,45.42,48.86,45.42,389053,1811166000.0,6.82,-10.01,-5.05,1.9
2020-03-02,45.81,46.92,48.33,44.05,319343,1480603216.0,9.42,3.3,1.5,1.56
2020-03-03,48.0,46.6,50.55,46.6,314413,1526605696.0,8.42,-0.68,-0.32,1.54
2020-03-04,46.1,45.53,46.88,44.47,263543,1199302064.0,5.17,-2.3,-1.07,1.29
2020-03-05,47.71,46.84,48.86,45.87,310560,1470654848.0,6.57,2.88,1.31,1.52
2020-03-06,46.26,46.2,48.0,45.89,212794,992292128.0,4.5,-1.37,-0.64,1.04
