日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,1.75,1.89,1.92,1.75,628827,114834637.0,9.24,2.72,0.05,2.44
2020-01-03,1.87,1.81,1.92,1.8,405187,74744476.0,6.35,-4.23,-0.08,1.57
2020-01-06,1.83,1.8,1.86,1.75,244742,44209360.0,6.08,-0.55,-0.01,0.95
2020-01-07,1.8,1.82,1.85,1.78,206672,37547064.0,3.89,1.11,0.02,0.8
2020-01-08,1.81,1.81,1.85,1.79,218521,39730095.0,3.3,-0.55,-0.01,0.85
2020-01-09,1.81,1.82,1.82,1.78,251326,45311616.0,2.21,0.55,0.01,0.98
2020-01-10,1.77,1.79,1.84,1.76,253816,45554156.0,4.4,-1.65,-0.03,0.99
2020-01-13,1.79,1.77,1.79,1.76,182210,32292187.0,1.68,-1.12,-0.02,0.71
2020-01-14,1.78,1.68,1.79,1.68,389947,66744708.0,6.21,-5.08,-0.09,1.51
2020-01-15,1.67,1.67,1.7,1.63,214614,35640527.0,4.17,-0.6,-0.01,0.83
2020-01-16,1.67,1.59,1.67,1.59,326639,52574137.0,4.79,-4.79,-0.08,1.27
2020-01-17,1.56,1.67,1.67,1.55,361121,59227600.0,7.55,5.03,0.08,1.4
2020-01-20,1.68,1.7,1.75,1.66,435724,74556420.0,5.39,1.8,0.03,1.69
2020-01-21,1.68,1.62,1.68,1.62,239278,39326656.0,3.53,-4.71,-0.08,0.93
2020-01-22,1.61,1.61,1.64,1.57,144616,23293373.0,4.32,-0.62,-0.01,0.56
2020-01-23,1.6,1.57,1.62,1.53,178131,28059101.0,5.59,-2.48,-0.04,0.69
2020-02-03,1.49,1.49,1.49,1.49,6614,985486.0,0.0,-5.1,-0.08,0.03
2020-02-04,1.42,1.42,1.42,1.42,38309,5439878.0,0.0,-4.7,-0.07,0.15
2020-02-05,1.36,1.4,1.46,1.36,310218,43650262.0,7.04,-1.41,-0.02,1.21
2020-02-06,1.39,1.4,1.41,1.37,172579,23948925.0,2.86,0.0,0.0,0.67
2020-02-07,1.4,1.47,1.47,1.38,229548,32577186.0,6.43,5.0,0.07,0.89
2020-02-10,1.5,1.54,1.54,1.47,223877,34158745.0,4.76,4.76,0.07,0.87
2020-02-11,1.58,1.52,1.59,1.51,232492,35709858.0,5.19,-1.3,-0.02,0.9
2020-02-12,1.52,1.52,1.55,1.5,121183,18490363.0,3.29,0.0,0.0,0.47
2020-02-13,1.53,1.49,1.54,1.49,116608,17641638.0,3.29,-1.97,-0.03,0.45
2020-02-14,1.49,1.49,1.51,1.48,98534,14709544.0,2.01,0.0,0.0,0.38
2020-02-17,1.48,1.53,1.54,1.48,127192,19316181.0,4.03,2.68,0.04,0.49
2020-02-18,1.54,1.56,1.57,1.52,160511,24785673.0,3.27,1.96,0.03,0.62
2020-02-19,1.59,1.64,1.64,1.56,325072,52839445.0,5.13,5.13,0.08,1.26
2020-02-20,1.63,1.67,1.7,1.6,355774,58719788.0,6.1,1.83,0.03,1.38
2020-02-21,1.68,1.65,1.7,1.64,211423,35254276.0,3.59,-1.2,-0.02,0.82
2020-02-24,1.65,1.61,1.65,1.61,181474,29454200.0,2.42,-2.42,-0.04,0.7
2020-02-25,1.54,1.63,1.69,1.54,275648,44561509.0,9.32,1.24,0.02,1.07
2020-02-26,1.62,1.6,1.63,1.58,200648,32193480.0,3.07,-1.84,-0.03,0.78
